,STATUS,MNET_ID,ELEVATION,NAME,STID,ELEV_DEM,LONGITUDE,STATE,RESTRICTED,QC_FLAGGED,LATITUDE,TIMEZONE,ID,PERIOD_OF_RECORD.start,PERIOD_OF_RECORD.end,SENSOR_VARIABLES.air_temp.air_temp_value_1.period_of_record.start,SENSOR_VARIABLES.air_temp.air_temp_value_1.period_of_record.end,SENSOR_VARIABLES.dew_point_temperature.dew_point_temperature_value_1d.derived_from,SENSOR_VARIABLES.relative_humidity.relative_humidity_value_1.period_of_record.start,SENSOR_VARIABLES.relative_humidity.relative_humidity_value_1.period_of_record.end,SENSOR_VARIABLES.sea_level_pressure.sea_level_pressure_value_1.period_of_record.start,SENSOR_VARIABLES.sea_level_pressure.sea_level_pressure_value_1.period_of_record.end,SENSOR_VARIABLES.sea_level_pressure.sea_level_pressure_value_1d.derived_from,UNITS.position,UNITS.elevation,OBSERVATIONS.dew_point_temperature_value_1d.date_time,OBSERVATIONS.dew_point_temperature_value_1d.value,OBSERVATIONS.sea_level_pressure_value_1d.date_time,OBSERVATIONS.sea_level_pressure_value_1d.value,OBSERVATIONS.air_temp_value_1.date_time,OBSERVATIONS.air_temp_value_1.value,OBSERVATIONS.sea_level_pressure_value_1.date_time,OBSERVATIONS.sea_level_pressure_value_1.value,OBSERVATIONS.relative_humidity_value_1.date_time,OBSERVATIONS.relative_humidity_value_1.value,SENSOR_VARIABLES.dew_point_temperature.dew_point_temperature_value_1.period_of_record.start,SENSOR_VARIABLES.dew_point_temperature.dew_point_temperature_value_1.period_of_record.end,OBSERVATIONS.dew_point_temperature_value_1.date_time,OBSERVATIONS.dew_point_temperature_value_1.value,SENSOR_VARIABLES.precip_accum.precip_accum_value_1.period_of_record.start,SENSOR_VARIABLES.precip_accum.precip_accum_value_1.period_of_record.end,OBSERVATIONS.precip_accum_value_1.date_time,OBSERVATIONS.precip_accum_value_1.value,SENSOR_VARIABLES.soil_temp.soil_temp_value_4.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_4.period_of_record.end,SENSOR_VARIABLES.soil_temp.soil_temp_value_1.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_1.period_of_record.end,SENSOR_VARIABLES.soil_temp.soil_temp_value_2.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_2.period_of_record.end,OBSERVATIONS.soil_temp_value_4.date_time,OBSERVATIONS.soil_temp_value_4.value,OBSERVATIONS.soil_temp_value_1.date_time,OBSERVATIONS.soil_temp_value_1.value,OBSERVATIONS.soil_temp_value_2.date_time,OBSERVATIONS.soil_temp_value_2.value,SENSOR_VARIABLES.soil_temp.soil_temp_value_3.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_3.period_of_record.end,OBSERVATIONS.soil_temp_value_3.date_time,OBSERVATIONS.soil_temp_value_3.value,SENSOR_VARIABLES.air_temp.air_temp_value_2.period_of_record.start,SENSOR_VARIABLES.air_temp.air_temp_value_2.period_of_record.end,OBSERVATIONS.air_temp_value_2.date_time,OBSERVATIONS.air_temp_value_2.value,SENSOR_VARIABLES.soil_temp.soil_temp_value_10.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_10.period_of_record.end,SENSOR_VARIABLES.soil_temp.soil_temp_value_8.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_8.period_of_record.end,SENSOR_VARIABLES.soil_temp.soil_temp_value_9.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_9.period_of_record.end,SENSOR_VARIABLES.soil_temp.soil_temp_value_5.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_5.period_of_record.end,SENSOR_VARIABLES.soil_temp.soil_temp_value_6.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_6.period_of_record.end,SENSOR_VARIABLES.soil_temp.soil_temp_value_7.period_of_record.start,SENSOR_VARIABLES.soil_temp.soil_temp_value_7.period_of_record.end,OBSERVATIONS.soil_temp_value_7.date_time,OBSERVATIONS.soil_temp_value_7.value,OBSERVATIONS.soil_temp_value_10.date_time,OBSERVATIONS.soil_temp_value_10.value,OBSERVATIONS.soil_temp_value_8.date_time,OBSERVATIONS.soil_temp_value_8.value,OBSERVATIONS.soil_temp_value_9.date_time,OBSERVATIONS.soil_temp_value_9.value,OBSERVATIONS.soil_temp_value_5.date_time,OBSERVATIONS.soil_temp_value_5.value,OBSERVATIONS.soil_temp_value_6.date_time,OBSERVATIONS.soil_temp_value_6.value
20,ACTIVE,172,20,Eureka WFO,EKA01,13.1,-124.16020,CA,False,False,40.80980,America/Los_Angeles,173,1999-01-30T00:00:00Z,2023-07-31T23:00:00Z,,,,,,,,,ft,ft,,,,,2023-08-01T00:00:00Z,16.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,ACTIVE,1,295,El Monte,KEMT,282.2,-118.03333,CA,False,False,34.08333,America/Los_Angeles,177,1997-04-12T00:00:00Z,2023-07-31T23:45:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-07-31T23:45:00Z,18.13,2023-07-31T23:45:00Z,1010.79,2023-07-31T23:45:00Z,35.0,,,2023-07-31T23:45:00Z,36.76,,,2023-07-31T23:45:00Z,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,ACTIVE,1,331,"Fresno, Fresno Air Terminal",KFAT,351,-119.71944,CA,False,False,36.78000,America/Los_Angeles,183,1997-04-12T00:00:00Z,2023-07-31T23:40:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:10:00Z,4.36,2023-08-01T00:10:00Z,1010.21,2023-08-01T00:10:00Z,39.0,2023-07-31T23:53:00Z,1010.8,2023-08-01T00:10:00Z,11.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,ACTIVE,1,95,"Fullerton, Fullerton Municipal Airport",KFUL,91.9,-117.98472,CA,False,False,33.87194,America/Los_Angeles,193,1997-04-12T00:00:00Z,2023-07-31T22:53:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:10:00Z,17.01,2023-08-01T00:10:00Z,1012.05,2023-08-01T00:10:00Z,27.0,2023-07-31T23:53:00Z,1011.8,2023-08-01T00:10:00Z,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,ACTIVE,1,62,"Hawthorne, Hawthorne Municipal Airport",KHHR,55.8,-118.33194,CA,False,False,33.92361,America/Los_Angeles,212,1997-04-12T00:00:00Z,2023-07-31T22:53:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:10:00Z,19.01,2023-08-01T00:10:00Z,1011.76,2023-08-01T00:10:00Z,27.0,2023-07-31T23:53:00Z,1011.9,2023-08-01T00:10:00Z,61.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,ACTIVE,1,233,Hanford Municipal Airport,KHJO,246.1,-119.62315,CA,False,False,36.31145,America/Los_Angeles,214,1999-12-24T00:00:00Z,2023-07-31T23:40:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:10:00Z,9.3,2023-08-01T00:10:00Z,1010.5,2023-08-01T00:10:00Z,39.0,2023-07-31T23:53:00Z,1011.2,2023-08-01T00:10:00Z,16.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,ACTIVE,1,46,"Hayward, Hayward Air Terminal",KHWD,26.2,-122.11833,CA,False,False,37.66083,America/Los_Angeles,223,1997-04-12T00:00:00Z,2023-07-31T23:40:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:10:00Z,13.97,2023-08-01T00:10:00Z,1014.86,2023-08-01T00:10:00Z,21.0,2023-07-31T23:54:00Z,1015.7,2023-08-01T00:10:00Z,64.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,ACTIVE,1,-56,"Imperial, Imperial County Airport",KIPL,-59.1,-115.57861,CA,False,False,32.83417,America/Los_Angeles,228,1997-04-12T00:00:00Z,2023-07-31T13:10:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-07-31T13:10:00Z,19.02,2023-07-31T13:10:00Z,1012.96,2023-07-31T13:10:00Z,28.0,2023-07-31T12:53:00Z,1011.8,2023-07-31T13:10:00Z,58.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,ACTIVE,1,125,"Los Angeles, Los Angeles International Airport",KLAX,98.4,-118.38889,CA,False,False,33.93806,America/Los_Angeles,240,1997-04-12T00:00:00Z,2023-07-31T22:53:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:10:00Z,18.99,2023-08-01T00:10:00Z,1011.71,2023-08-01T00:10:00Z,24.0,2023-07-31T23:53:00Z,1012.0,2023-08-01T00:10:00Z,73.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,ACTIVE,1,56,"Long Beach, Long Beach Airport",KLGB,45.9,-118.14639,CA,False,False,33.81167,America/Los_Angeles,241,1997-04-12T00:00:00Z,2023-07-31T22:53:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:10:00Z,20.0,2023-08-01T00:10:00Z,1012.13,2023-08-01T00:10:00Z,24.0,2023-07-31T23:53:00Z,1012.0,2023-08-01T00:10:00Z,78.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,ACTIVE,1,89,"Lompoc, Lompoc Airport",KLPC,82,-120.46667,CA,False,False,34.66667,America/Los_Angeles,250,1999-11-14T00:00:00Z,2023-07-31T22:56:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2022-12-19T15:56:00Z,1.1,2022-12-19T15:35:00Z,1024.21,2022-12-19T15:56:00Z,1.1,2022-12-19T14:56:00Z,1023.5,2022-12-19T15:56:00Z,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,ACTIVE,1,397,"Livermore, Livermore Municipal Airport",KLVK,387.1,-121.81444,CA,False,False,37.69278,America/Los_Angeles,254,1997-04-12T00:00:00Z,2023-07-31T23:40:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:10:00Z,10.05,2023-08-01T00:10:00Z,1012.82,2023-08-01T00:10:00Z,29.0,2023-07-31T23:53:00Z,1012.9,2023-08-01T00:10:00Z,30.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,ACTIVE,1,246,Madera Municipal Airport,KMAE,252.6,-120.11064,CA,False,False,36.98510,America/Los_Angeles,260,1999-12-24T00:00:00Z,2023-07-31T23:40:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:10:00Z,7.26,2023-08-01T00:10:00Z,1011.19,2023-08-01T00:10:00Z,37.0,2023-07-31T23:53:00Z,1011.3,2023-08-01T00:10:00Z,16.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,ACTIVE,1,75,"Sacramento, McClellan Airfield Airport",KMCC,82,-121.4,CA,False,False,38.66667,America/Los_Angeles,261,1997-04-12T00:00:00Z,2023-07-31T23:35:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-07-31T23:55:00Z,6.24,2023-07-31T23:55:00Z,1011.32,2023-07-31T23:55:00Z,36.0,,,2023-07-31T23:55:00Z,15.78,,,2023-07-31T23:55:00Z,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,ACTIVE,1,154,Merced Regional Airport,KMCE,157.5,-120.50778,CA,False,False,37.28306,America/Los_Angeles,262,1997-04-12T00:00:00Z,2023-07-31T23:40:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:10:00Z,9.16,2023-08-01T00:10:00Z,1010.82,2023-08-01T00:10:00Z,34.0,2023-07-31T23:53:00Z,1011.2,2023-08-01T00:10:00Z,21.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,ACTIVE,1,187,Merced / Castle Air Force Base,KMER,180.4,-120.56667,CA,False,False,37.36667,America/Los_Angeles,264,1999-06-30T00:00:00Z,2023-07-31T17:53:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-07-31T17:53:00Z,7.13,2023-07-31T17:53:00Z,1013.49,2023-07-31T17:53:00Z,32.0,,,2023-07-31T17:53:00Z,21.12,,,2023-07-31T17:53:00Z,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,ACTIVE,1,92,Sacramento Mather Airport,KMHR,98.4,-121.28397,CA,False,False,38.55996,America/Los_Angeles,266,1999-06-30T00:00:00Z,2023-07-31T23:35:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-07-31T23:55:00Z,3.27,2023-07-31T23:55:00Z,1010.94,2023-07-31T23:55:00Z,36.0,,,2023-07-31T23:55:00Z,12.79,,,2023-07-31T23:55:00Z,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,ACTIVE,1,3540,Mount Shasta,KMHS,3540,-122.31702,CA,False,False,41.31494,America/Los_Angeles,267,1997-04-12T00:00:00Z,2023-07-31T22:56:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-07-31T23:56:00Z,0.13,2023-07-31T23:56:00Z,1008.11,2023-07-31T23:56:00Z,30.0,2023-07-31T23:56:00Z,1016.5,2023-07-31T23:56:00Z,14.44,,,2023-07-31T23:56:00Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,ACTIVE,1,2785,Mojave,KMHV,2778.9,-118.15,CA,False,False,35.06667,America/Los_Angeles,268,1998-07-14T00:00:00Z,2023-07-31T23:20:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-07-31T23:40:00Z,10.13,2023-07-31T23:40:00Z,1008.35,2023-07-31T23:40:00Z,33.0,,,2023-07-31T23:40:00Z,24.46,,,2023-07-31T23:40:00Z,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,ACTIVE,1,7112,Mammoth Yosemite Airport,KMMH,7116.1,-118.84230,CA,False,False,37.62410,America/Los_Angeles,273,1998-07-14T00:00:00Z,2023-07-31T23:35:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-07-31T23:55:00Z,-0.12,2023-07-31T23:55:00Z,1001.79,2023-07-31T23:55:00Z,27.9,,,2023-07-31T23:55:00Z,16.06,,,2023-07-31T23:55:00Z,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,ACTIVE,1,85,Modesto City-County Airport - Harry Sham Field,KMOD,75.5,-120.95490,CA,False,False,37.62549,America/Los_Angeles,274,1997-04-12T00:00:00Z,2023-07-31T23:40:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:10:00Z,8.17,2023-08-01T00:10:00Z,1011.32,2023-08-01T00:10:00Z,34.0,2023-07-31T23:53:00Z,1011.4,2023-08-01T00:10:00Z,20.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,ACTIVE,1,167,Monterey Regional Airport,KMRY,170.6,-121.84875,CA,False,False,36.59047,America/Los_Angeles,276,1997-04-12T00:00:00Z,2023-07-31T23:40:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:10:00Z,11.96,2023-08-01T00:10:00Z,1016.52,2023-08-01T00:10:00Z,18.0,2023-07-31T23:54:00Z,1017.7,2023-08-01T00:10:00Z,67.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,ACTIVE,1,420,"San Diego, Montgomery Field",KMYF,419.9,-117.13639,CA,False,False,32.81444,America/Los_Angeles,282,1997-04-12T00:00:00Z,2023-07-31T22:53:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:10:00Z,18.0,2023-08-01T00:10:00Z,1012.59,2023-08-01T00:10:00Z,26.0,2023-07-31T23:53:00Z,1013.0,2023-08-01T00:10:00Z,61.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,ACTIVE,1,62,"Marysville, Yuba County Airport",KMYV,49.2,-121.56972,CA,False,False,39.09778,America/Los_Angeles,284,1997-04-12T00:00:00Z,2023-07-31T23:40:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-08-01T00:10:00Z,10.18,2023-08-01T00:10:00Z,1011.36,2023-08-01T00:10:00Z,35.0,2023-07-31T23:53:00Z,1011.9,2023-08-01T00:10:00Z,21.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,ACTIVE,1,75,"Oceanside, Camp Pendleton, Marine Corps Air Station",KNFG,82,-117.35389,CA,False,False,33.30472,America/Los_Angeles,285,1997-04-12T00:00:00Z,2023-07-31T22:53:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-07-31T23:53:00Z,19.4,2023-07-31T23:53:00Z,1013.45,2023-07-31T23:53:00Z,25.0,2023-07-31T23:53:00Z,1013.3,2023-07-31T23:53:00Z,71.15,,,2023-07-31T23:53:00Z,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,ACTIVE,1,2283,"China Lake, Naval Air Facility",KNID,2231,-117.69000,CA,False,False,35.68639,America/Los_Angeles,288,1997-04-09T00:00:00Z,2023-07-31T22:56:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-07-31T23:56:00Z,7.5,2023-07-31T23:56:00Z,1004.7,2023-07-31T23:56:00Z,38.3,2023-07-31T23:56:00Z,1009.5,2023-07-31T23:56:00Z,15.13,,,2023-07-31T23:56:00Z,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,ACTIVE,1,-43,"El Centro, Naval Air Facility",KNJK,-49.2,-115.66056,CA,False,False,32.82500,America/Los_Angeles,289,1997-04-12T00:00:00Z,2023-07-31T22:56:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-07-31T23:56:00Z,19.07,2023-07-31T23:56:00Z,1009.93,2023-07-31T23:56:00Z,37.2,2023-07-31T23:56:00Z,1011.4,2023-07-31T23:56:00Z,34.47,,,2023-07-31T23:56:00Z,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,ACTIVE,1,479,"San Diego, Miramar MCAS/Mitscher Field Airport",KNKX,465.9,-117.14250,CA,False,False,32.86833,America/Los_Angeles,290,1997-04-12T00:00:00Z,2023-07-31T22:55:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-07-31T23:55:00Z,17.8,2023-07-31T23:55:00Z,1012.52,2023-07-31T23:55:00Z,25.6,2023-07-31T23:55:00Z,1012.6,2023-07-31T23:55:00Z,62.13,,,2023-07-31T23:55:00Z,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,ACTIVE,1,223,Lemoore Naval Air Station - Reeves Field,KNLC,223.1,-119.93968,CA,False,False,36.30244,America/Los_Angeles,291,1997-04-12T00:00:00Z,2023-07-31T22:56:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-07-31T23:56:00Z,9.69,2023-07-31T23:56:00Z,1010.53,2023-07-31T23:56:00Z,38.9,2023-07-31T23:56:00Z,1010.9,2023-07-31T23:56:00Z,17.0,,,2023-07-31T23:56:00Z,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,ACTIVE,1,20,Imperial Beach Naval Outlying Field - Ream Field,KNRS,26.2,-117.11091,CA,False,False,32.56302,America/Los_Angeles,293,1999-05-14T00:00:00Z,2023-07-31T22:53:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-07-31T23:53:00Z,18.9,2023-07-31T23:53:00Z,1013.18,2023-07-31T23:53:00Z,25.0,2023-07-31T23:53:00Z,1013.2,2023-07-31T23:53:00Z,68.97,,,2023-07-31T23:53:00Z,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,ACTIVE,1,528,San Nicolas Island Naval Outlying Field,KNSI,538.1,-119.45588,CA,False,False,33.23379,America/Los_Angeles,294,1998-10-01T00:00:00Z,2023-07-31T22:53:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-07-31T23:53:00Z,18.9,2023-07-31T23:53:00Z,1012.44,2023-07-31T23:53:00Z,25.6,2023-07-31T23:53:00Z,1012.4,2023-07-31T23:53:00Z,66.56,,,2023-07-31T23:53:00Z,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,ACTIVE,1,10,"Point Mugu, Naval Air Warfare Center",KNTD,13.1,-119.12167,CA,False,False,34.12389,America/Los_Angeles,295,1998-12-15T00:00:00Z,2023-07-31T22:55:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-07-31T23:55:00Z,20.0,2023-07-31T23:55:00Z,1012.86,2023-07-31T23:55:00Z,24.4,2023-07-31T23:55:00Z,1013.0,2023-07-31T23:55:00Z,76.54,,,2023-07-31T23:55:00Z,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,ACTIVE,1,167,San Clemente Island NALF,KNUC,180.4,-118.58266,CA,False,False,33.02180,America/Los_Angeles,297,1998-10-01T00:00:00Z,2023-07-31T16:56:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-07-31T22:56:00Z,17.79,2023-07-31T22:56:00Z,1013.35,2023-07-31T22:56:00Z,23.8,2023-07-31T22:56:00Z,1013.2,2023-07-31T22:56:00Z,69.17,,,2023-07-31T22:56:00Z,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,ACTIVE,1,33,"Mountain View, Moffett Field",KNUQ,19.7,-122.04806,CA,False,False,37.40583,America/Los_Angeles,298,1997-04-12T00:00:00Z,2023-07-31T23:35:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-07-31T23:55:00Z,14.98,2023-07-31T23:55:00Z,1014.2,2023-07-31T23:55:00Z,21.0,,,2023-07-31T23:55:00Z,68.61,,,2023-07-31T23:55:00Z,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,ACTIVE,1,2001,Twentynine Palms SELF Airport,KNXP,2001.3,-116.14717,CA,False,False,34.29401,America/Los_Angeles,300,1997-04-12T00:00:00Z,2023-07-31T22:56:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-07-31T23:56:00Z,12.41,2023-07-31T23:56:00Z,1009.12,2023-07-31T23:56:00Z,36.7,2023-07-31T23:56:00Z,1011.0,2023-07-31T23:56:00Z,23.07,,,2023-07-31T23:56:00Z,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,ACTIVE,1,23,"San Diego, North Island, Naval Air Station",KNZY,9.8,-117.20889,CA,False,False,32.69083,America/Los_Angeles,303,1997-04-12T00:00:00Z,2023-07-31T22:52:00Z,,,"['air_temp_value_1', 'relative_humidity_value_1']",,,,,"['pressure_value_1d', 'air_temp_value_1', 'relative_humidity_value_1']",ft,ft,2023-07-31T23:52:00Z,20.0,2023-07-31T23:52:00Z,1013.19,2023-07-31T23:52:00Z,21.7,2023-07-31T23:52:00Z,1013.1,2023-07-31T23:52:00Z,90.09,,,2023-07-31T23:52:00Z,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
