,ELEVATION,LONGITUDE,QC_FLAGGED,LATITUDE,PERIOD_OF_RECORD.start,PERIOD_OF_RECORD.end,OBSERVATIONS.air_temp_value_1.date_time,OBSERVATIONS.air_temp_value_1.value,OBSERVATIONS.air_temp_value_2.date_time,OBSERVATIONS.air_temp_value_2.value,OBSERVATIONS.sea_level_pressure_value_1d.date_time,OBSERVATIONS.sea_level_pressure_value_1d.value,OBSERVATIONS.sea_level_pressure_value_1.date_time,OBSERVATIONS.sea_level_pressure_value_1.value,OBSERVATIONS.dew_point_temperature_value_1d.date_time,OBSERVATIONS.dew_point_temperature_value_1d.value,OBSERVATIONS.dew_point_temperature_value_1.date_time,OBSERVATIONS.dew_point_temperature_value_1.value,OBSERVATIONS.relative_humidity_value_1.date_time,OBSERVATIONS.relative_humidity_value_1.value
90,39,-117.86740,False,33.67980,1997-04-12T00:00:00Z,2023-08-06T15:53:00Z,2023-08-06T17:15:00Z,23.0,,,2023-08-06T17:15:00Z,1014.18,2023-08-06T16:53:00Z,1013.8,2023-08-06T17:15:00Z,17.99,,,2023-08-06T17:15:00Z,73.5
91,82,-121.60806,False,36.66361,1997-04-12T00:00:00Z,2023-08-06T16:25:00Z,2023-08-06T17:15:00Z,19.0,,,2023-08-06T17:15:00Z,1016.89,2023-08-06T16:53:00Z,1017.6,2023-08-06T17:15:00Z,12.97,,,2023-08-06T17:15:00Z,68.2
92,3,-122.25,False,37.51667,1997-04-12T00:00:00Z,2023-08-06T15:52:00Z,2023-08-06T16:52:00Z,21.0,,,2023-08-06T16:52:00Z,1016.93,,,2023-08-06T16:52:00Z,15.98,2023-08-06T16:52:00Z,16.0,2023-08-06T16:52:00Z,73.15
93,125,-122.81667,False,38.50,1997-04-12T00:00:00Z,2023-08-06T16:25:00Z,2023-08-06T17:15:00Z,28.0,,,2023-08-06T17:15:00Z,1015.71,2023-08-06T16:53:00Z,1015.2,2023-08-06T17:15:00Z,13.03,,,2023-08-06T17:15:00Z,39.68
94,62,-121.95,False,38.26667,1997-04-12T00:00:00Z,2023-08-06T15:55:00Z,2023-08-06T16:55:00Z,28.1,,,2023-08-06T16:55:00Z,1014.12,2023-08-06T16:55:00Z,1014.8,2023-08-06T16:55:00Z,12.83,2023-08-06T16:55:00Z,12.8,2023-08-06T16:55:00Z,38.94
95,4149,-120.57269,False,40.37569,1999-06-30T00:00:00Z,2023-08-06T16:15:00Z,2023-08-06T17:15:00Z,24.0,,,2023-08-06T17:15:00Z,1015.07,,,2023-08-06T17:15:00Z,5.99,2023-08-06T17:15:00Z,6.0,2023-08-06T17:15:00Z,31.39
96,102,-118.33333,False,33.80,1997-04-12T00:00:00Z,2023-08-06T15:47:00Z,2023-08-06T16:52:00Z,27.0,,,2023-08-06T16:52:00Z,1014.07,,,2023-08-06T16:52:00Z,18.01,2023-08-06T16:52:00Z,18.0,2023-08-06T16:52:00Z,57.94
97,5899,-120.13333,False,39.31667,1997-04-12T00:00:00Z,2023-08-06T15:45:00Z,2023-08-06T16:45:00Z,17.0,,,2023-08-06T16:45:00Z,1016.64,,,2023-08-06T16:45:00Z,4.93,2023-08-06T16:45:00Z,5.0,2023-08-06T16:45:00Z,45.07
98,-125,-116.15944,False,33.62667,1997-04-12T00:00:00Z,2023-08-06T15:52:00Z,2023-08-06T17:15:00Z,35.0,,,2023-08-06T17:15:00Z,1011.13,2023-08-06T16:52:00Z,1011.1,2023-08-06T17:15:00Z,18.13,,,2023-08-06T17:15:00Z,36.76
99,6257,-119.99615,False,38.89836,1997-04-12T00:00:00Z,2023-08-06T16:25:00Z,2023-08-06T17:15:00Z,21.0,,,2023-08-06T17:15:00Z,1012.14,2023-08-06T16:53:00Z,1021.2,2023-08-06T17:15:00Z,7.96,,,2023-08-06T17:15:00Z,43.19
100,597,-123.20011,False,39.12783,1997-04-12T00:00:00Z,2023-08-06T16:25:00Z,2023-08-06T17:15:00Z,28.0,,,2023-08-06T17:15:00Z,1016.22,2023-08-06T16:56:00Z,1016.4,2023-08-06T17:15:00Z,12.03,,,2023-08-06T17:15:00Z,37.16
101,367,-120.57667,False,34.72944,1998-10-01T00:00:00Z,2023-08-06T15:55:00Z,2023-08-06T16:55:00Z,12.5,,,2023-08-06T16:55:00Z,1016.33,2023-08-06T16:55:00Z,1016.6,2023-08-06T16:55:00Z,12.5,2023-08-06T16:55:00Z,12.5,2023-08-06T16:55:00Z,100.0
102,105,-121.95853,False,38.37755,1999-12-24T00:00:00Z,2023-08-06T16:25:00Z,2023-08-06T17:15:00Z,36.0,,,2023-08-06T17:15:00Z,1014.97,2023-08-06T16:53:00Z,1014.7,2023-08-06T17:15:00Z,12.19,,,2023-08-06T17:15:00Z,23.66
103,295,-119.4,False,36.31667,1997-04-12T00:00:00Z,2023-08-06T16:25:00Z,2023-08-06T17:15:00Z,28.0,,,2023-08-06T17:15:00Z,1015.08,2023-08-06T16:56:00Z,1015.8,2023-08-06T17:15:00Z,17.02,,,2023-08-06T17:15:00Z,51.31
104,797,-118.49083,False,34.21250,1997-04-12T00:00:00Z,2023-08-06T16:25:00Z,2023-08-06T17:15:00Z,31.0,,,2023-08-06T17:15:00Z,1012.52,2023-08-06T16:51:00Z,1013.0,2023-08-06T17:15:00Z,14.07,,,2023-08-06T17:15:00Z,35.64
105,2333,-118.21251,False,34.74123,1997-04-12T00:00:00Z,2023-08-06T16:25:00Z,2023-08-06T17:15:00Z,33.0,,,2023-08-06T17:15:00Z,1010.56,2023-08-06T16:56:00Z,1014.3,2023-08-06T17:15:00Z,3.19,,,2023-08-06T17:15:00Z,15.11
106,4600,-120.17139,False,41.58528,1999-12-07T00:00:00Z,2023-08-06T16:00:00Z,2023-08-06T17:00:00Z,21.03,,,,,,,2023-08-06T17:00:00Z,9.12,,,2023-08-06T17:00:00Z,46.63
107,6190,-120.79192,False,41.23583,2000-01-20T00:00:00Z,2023-08-06T16:00:00Z,2023-08-06T16:00:00Z,14.8,,,,,,,,,,,,
108,8066,-119.92437,False,38.60800,2000-01-20T00:00:00Z,2023-08-06T16:00:00Z,2023-08-06T16:00:00Z,13.1,,,,,,,,,,,,
109,7030,-120.30250,False,41.58233,2000-01-20T00:00:00Z,2023-08-06T16:00:00Z,2023-08-06T16:00:00Z,12.2,,,,,,,,,,,,
110,6892,-120.36807,False,39.32565,2000-01-20T00:00:00Z,2023-08-06T16:00:00Z,2023-08-06T16:00:00Z,17.2,,,,,,,,,,,,
111,7360,-120.18033,False,41.99127,2000-01-20T00:00:00Z,2023-08-06T15:00:00Z,2023-08-06T15:00:00Z,9.6,,,,,,,,,,,,
112,7652,-120.07950,False,38.84900,2000-01-20T00:00:00Z,2023-08-06T15:00:00Z,2023-08-06T15:00:00Z,13.8,,,,,,,,,,,,
113,8660,-119.80468,False,38.54970,2000-01-20T00:00:00Z,2023-08-06T15:00:00Z,2023-08-06T15:00:00Z,12.0,,,,,,,,,,,,
114,6241,-120.05450,False,38.93403,2000-01-20T00:00:00Z,2023-08-06T16:00:00Z,2023-08-06T16:00:00Z,17.3,,,,,,,,,,,,
115,6435,-120.28226,False,39.49001,2000-01-20T00:00:00Z,2023-08-06T16:00:00Z,2023-08-06T16:00:00Z,15.2,,,,,,,,,,,,
116,6979,-120.29367,False,39.45269,2000-01-20T00:00:00Z,2023-08-06T15:00:00Z,2023-08-06T15:00:00Z,12.0,,,,,,,,,,,,
117,8337,-120.31342,False,39.42752,2000-01-20T00:00:00Z,2023-08-06T16:00:00Z,2023-08-06T16:00:00Z,14.4,,,,,,,,,,,,
118,9602,-119.61281,False,38.27594,2000-01-20T00:00:00Z,2023-08-06T15:00:00Z,2023-08-06T15:00:00Z,12.4,,,,,,,,,,,,
119,9248,-119.36670,False,38.43740,2000-01-20T00:00:00Z,2023-08-06T15:00:00Z,2023-08-06T15:00:00Z,11.1,,,,,,,,,,,,
120,7197,-119.55111,False,38.30367,2000-01-20T00:00:00Z,2023-08-06T16:00:00Z,2023-08-06T16:00:00Z,17.1,,,,,,,,,,,,
121,8304,-119.60870,False,38.66830,2000-01-20T00:00:00Z,2023-08-06T16:00:00Z,2023-08-06T16:00:00Z,16.1,,,,,,,,,,,,
122,7618,-120.13139,False,38.99927,2000-01-20T00:00:00Z,2023-08-06T16:00:00Z,2023-08-06T16:00:00Z,16.8,,,,,,,,,,,,
123,6062,-119.81741,False,38.66627,2000-01-20T00:00:00Z,2023-08-06T16:00:00Z,2023-08-06T16:00:00Z,18.5,,,,,,,,,,,,
124,8012,-120.26576,False,39.18986,2000-01-20T00:00:00Z,2023-08-06T16:00:00Z,2023-08-06T16:00:00Z,15.6,,,,,,,,,,,,
125,8772,-119.60030,False,38.31021,2000-01-20T00:00:00Z,2023-08-06T15:00:00Z,2023-05-12T00:00:00Z,11.8,,,,,,,,,,,,
126,6772,-120.15468,False,39.17148,2000-01-20T00:00:00Z,2023-08-06T16:00:00Z,2023-08-06T16:00:00Z,18.1,,,,,,,,,,,,
127,6513,-120.18407,False,39.30087,2000-01-20T00:00:00Z,2023-08-06T15:00:00Z,2023-08-06T15:00:00Z,12.8,,,,,,,,,,,,
128,9409,-119.23434,False,38.07296,2000-01-20T00:00:00Z,2023-08-06T15:00:00Z,2023-08-06T15:00:00Z,11.6,,,,,,,,,,,,
129,6764,-120.21865,False,39.13545,2000-01-20T00:00:00Z,2023-08-06T15:00:00Z,2023-08-06T15:00:00Z,14.3,,,,,,,,,,,,
130,2600,-118.1968,False,34.446390,1999-12-02T00:00:00Z,2023-08-06T15:54:00Z,2023-08-06T16:54:00Z,33.33,,,,,,,2023-08-06T16:54:00Z,-3.58,,,2023-08-06T16:54:00Z,9.0
131,1059,-123.591060,False,40.186020,1999-12-02T00:00:00Z,2023-08-06T15:51:00Z,2023-08-06T16:51:00Z,21.11,,,,,,,2023-08-06T16:51:00Z,14.0,,,2023-08-06T16:51:00Z,64.0
132,4543,-122.724530,False,39.651620,1999-12-02T00:00:00Z,2023-08-06T16:24:00Z,2023-08-06T16:24:00Z,22.78,,,,,,,2023-08-06T16:24:00Z,7.29,,,2023-08-06T16:24:00Z,37.0
133,3939,-116.674540,False,33.555860,1999-10-13T00:00:00Z,2023-08-06T15:54:00Z,2023-08-06T16:54:00Z,32.22,,,,,,,2023-08-06T16:54:00Z,-14.49,,,2023-08-06T16:54:00Z,4.0
134,310,-120.678740,False,35.302980,2000-06-23T00:00:00Z,2023-08-06T15:54:00Z,2023-08-06T16:54:00Z,22.22,,,,,,,2023-08-06T16:54:00Z,12.72,,,2023-08-06T16:54:00Z,55.0
135,879,-121.479880,False,36.235480,1999-12-02T00:00:00Z,2023-07-31T17:04:00Z,2023-08-06T17:04:00Z,27.22,,,,,,,2023-08-06T17:04:00Z,10.86,,,2023-08-06T17:04:00Z,36.0
136,3677,-121.980570,False,41.276810,1999-12-02T00:00:00Z,2023-08-06T16:00:00Z,2023-08-06T17:00:00Z,23.33,,,,,,,2023-08-06T17:00:00Z,7.39,,,2023-08-06T17:00:00Z,36.0
137,4613,-120.705220,False,38.904170,1999-12-02T00:00:00Z,2023-08-06T15:36:00Z,2023-08-06T16:36:00Z,27.22,,,,,,,2023-08-06T16:36:00Z,7.65,,,2023-08-06T16:36:00Z,29.0
138,803,-121.386230,False,39.380750,1999-12-02T00:00:00Z,2023-08-06T15:51:00Z,2023-08-06T16:51:00Z,31.67,,,,,,,2023-08-06T16:51:00Z,12.53,,,2023-08-06T16:51:00Z,31.0
139,810,-122.702220,False,38.028060,1999-12-02T00:00:00Z,2023-08-06T16:11:00Z,2023-08-06T17:11:00Z,27.78,,,,,,,2023-08-06T17:11:00Z,12.57,,,2023-08-06T17:11:00Z,39.0
140,8228,-118.075560,False,35.881940,1999-12-02T00:00:00Z,2023-08-06T16:10:00Z,2023-08-06T17:10:00Z,22.78,,,,,,,2023-08-06T17:10:00Z,-1.37,,,2023-08-06T17:10:00Z,20.0
141,4651,-120.315820,False,38.481900,1999-12-02T00:00:00Z,2023-08-06T16:17:00Z,2023-08-06T17:17:00Z,28.89,,,,,,,2023-08-06T17:17:00Z,8.59,,,2023-08-06T17:17:00Z,28.0
142,793,-117.572940,False,33.551830,1999-12-02T00:00:00Z,2023-08-06T15:51:00Z,2023-08-06T16:51:00Z,21.67,,,,,,,2023-08-06T16:51:00Z,19.58,,,2023-08-06T16:51:00Z,88.0
143,905,-120.933620,False,38.590840,1999-12-02T00:00:00Z,2023-08-06T15:59:00Z,2023-08-06T16:59:00Z,30.56,,,,,,,2023-08-06T16:59:00Z,12.04,,,2023-08-06T16:59:00Z,32.0
144,2598,-122.172610,False,37.130940,1999-12-02T00:00:00Z,2023-08-06T15:50:00Z,2023-08-06T16:50:00Z,28.33,,,,,,,2023-08-06T16:50:00Z,9.61,,,2023-08-06T16:50:00Z,31.0
145,5450,-118.478530,False,37.843330,1999-12-02T00:00:00Z,2023-08-06T16:00:00Z,2023-08-06T17:00:00Z,26.67,,,,,,,2023-08-06T17:00:00Z,5.59,,,2023-08-06T17:00:00Z,26.0
146,1260,-118.412569,False,34.124861,1999-12-02T00:00:00Z,2023-08-06T15:55:00Z,2023-08-06T16:55:00Z,27.22,,,,,,,2023-08-06T16:55:00Z,17.1,,,2023-08-06T16:55:00Z,54.0
147,1722,-123.249178,False,40.742164,1999-12-02T00:00:00Z,2023-08-06T16:20:00Z,2023-08-06T16:20:00Z,19.44,,,,,,,2023-08-06T16:20:00Z,10.66,,,2023-08-06T16:20:00Z,57.0
148,1600,-121.884440,False,37.95,1999-12-02T00:00:00Z,2023-08-06T16:28:00Z,2023-08-06T16:28:00Z,29.44,,,,,,,2023-08-06T16:28:00Z,9.59,,,2023-08-06T16:28:00Z,29.0
149,5927,-120.337530,False,41.054080,1999-12-02T00:00:00Z,2023-08-06T15:59:00Z,2023-08-06T16:59:00Z,17.78,,,,,,,2023-08-06T16:59:00Z,7.15,,,2023-08-06T16:59:00Z,50.0
150,5673,-121.077950,False,40.592080,1999-12-02T00:00:00Z,2023-08-06T16:00:00Z,2023-08-06T17:00:00Z,20.0,,,,,,,2023-08-06T17:00:00Z,5.19,,,2023-08-06T17:00:00Z,38.0
151,644,-123.348460,False,38.987360,1999-12-02T00:00:00Z,2023-08-06T15:50:00Z,2023-08-06T16:50:00Z,22.22,,,,,,,2023-08-06T16:50:00Z,12.99,,,2023-08-06T16:50:00Z,56.0
152,3770,-120.084989,False,35.185233,1999-12-02T00:00:00Z,2023-08-06T15:35:00Z,2023-08-06T16:35:00Z,25.0,,,,,,,2023-08-06T16:35:00Z,9.28,,,2023-08-06T16:35:00Z,37.0
153,3090,-122.599900,False,41.675760,1999-12-02T00:00:00Z,2023-08-06T15:54:00Z,2023-08-06T16:54:00Z,22.78,,,,,,,2023-08-06T16:54:00Z,9.85,,,2023-08-06T16:54:00Z,44.0
154,1450,-122.117780,False,37.934170,1999-12-02T00:00:00Z,2023-08-06T16:28:00Z,2023-08-06T16:28:00Z,27.22,,,,,,,2023-08-06T16:28:00Z,11.67,,,2023-08-06T16:28:00Z,38.0
155,354,-122.144690,False,38.738360,1999-12-02T00:00:00Z,2023-08-06T15:59:00Z,2023-08-06T16:59:00Z,34.44,,,,,,,2023-08-06T16:59:00Z,10.45,,,2023-08-06T16:59:00Z,23.0
156,4678,-120.115080,False,40.481470,1999-12-02T00:00:00Z,2023-08-06T15:40:00Z,2023-08-06T16:40:00Z,23.89,,,,,,,2023-08-06T16:40:00Z,6.61,,,2023-08-06T16:40:00Z,33.0
157,6284,-116.621610,False,34.208420,1999-10-13T00:00:00Z,2023-08-06T15:51:00Z,2023-08-06T16:51:00Z,28.89,,,,,,,2023-08-06T16:51:00Z,-6.98,,,2023-08-06T16:51:00Z,9.0
158,1230,-121.843890,False,37.553060,1999-12-02T00:00:00Z,2023-08-06T16:18:00Z,2023-08-06T17:18:00Z,30.0,,,,,,,2023-08-06T17:18:00Z,11.07,,,2023-08-06T17:18:00Z,31.0
159,3910,-122.825530,False,41.299740,1999-12-02T00:00:00Z,2023-08-06T16:16:00Z,2023-08-06T17:16:00Z,23.89,,,,,,,2023-08-06T17:16:00Z,9.07,,,2023-08-06T17:16:00Z,39.0
160,3268,-116.464670,False,32.721190,1999-10-13T00:00:00Z,2023-07-31T17:04:00Z,2023-08-06T17:04:00Z,34.44,,,,,,,2023-08-06T17:04:00Z,-12.93,,,2023-08-06T17:04:00Z,4.0
161,4000,-118.418580,False,34.353250,1999-12-02T00:00:00Z,2023-08-06T15:55:00Z,2023-08-06T16:55:00Z,28.89,,,,,,,2023-08-06T16:55:00Z,-0.25,,,2023-08-06T16:55:00Z,15.0
162,2490,-119.773220,False,35.096530,1999-12-02T00:00:00Z,2023-08-06T16:00:00Z,2023-08-06T17:00:00Z,28.33,,,,,,,2023-08-06T17:00:00Z,9.61,,,2023-08-06T17:00:00Z,31.0
163,2317,-117.419120,False,33.445880,1999-12-02T00:00:00Z,2023-08-06T16:22:00Z,2023-08-06T16:22:00Z,31.67,,,,,,,2023-08-06T16:22:00Z,2.0,,,2023-08-06T16:22:00Z,15.0
164,6634,-119.820560,False,37.759470,2000-04-26T00:00:00Z,2023-08-06T16:00:00Z,2023-08-06T17:00:00Z,23.89,,,,,,,2023-08-06T17:00:00Z,6.61,,,2023-08-06T17:00:00Z,33.0
165,1707,-118.719560,False,34.186570,1999-12-02T00:00:00Z,2023-08-06T15:38:00Z,2023-08-06T16:38:00Z,31.67,,,,,,,2023-08-06T16:38:00Z,13.94,,,2023-08-06T16:38:00Z,34.0
166,4547,-121.243940,False,40.292610,1999-12-02T00:00:00Z,2023-08-05T21:02:00Z,2023-08-06T17:02:00Z,24.44,,,,,,,2023-08-06T17:02:00Z,7.96,,,2023-08-06T17:02:00Z,35.0
167,268,-121.635160,False,39.589830,1999-12-02T00:00:00Z,2023-08-06T15:54:00Z,2023-08-06T16:54:00Z,33.33,,,,,,,2023-08-06T16:54:00Z,8.85,,,2023-08-06T16:54:00Z,22.0
168,5450,-118.030280,False,34.331670,1999-12-02T00:00:00Z,2023-07-29T03:53:00Z,2023-07-29T03:53:00Z,26.11,,,,,,,2023-07-29T03:53:00Z,5.11,,,2023-07-29T03:53:00Z,26.0
169,5280,-119.013630,False,34.806370,1999-12-02T00:00:00Z,2023-08-06T16:22:00Z,2023-08-06T16:22:00Z,27.78,,,,,,,2023-08-06T16:22:00Z,-10.97,,,2023-08-06T16:22:00Z,7.0
170,1645,-117.707570,False,34.136800,1999-12-02T00:00:00Z,2023-08-06T15:55:00Z,2023-08-06T16:55:00Z,30.56,,,,,,,2023-08-06T16:55:00Z,12.96,,,2023-08-06T16:55:00Z,34.0
171,1733,-121.768980,False,39.871840,1999-12-02T00:00:00Z,2023-08-06T15:51:00Z,2023-08-06T16:51:00Z,31.11,,,,,,,2023-08-06T16:51:00Z,8.24,,,2023-08-06T16:51:00Z,24.0
172,5618,-116.913060,False,34.194170,1999-10-13T00:00:00Z,2023-08-06T16:09:00Z,2023-08-06T17:09:00Z,28.89,,,,,,,2023-08-06T17:09:00Z,-3.24,,,2023-08-06T17:09:00Z,12.0
173,2945,-124.266030,False,40.256830,1999-12-02T00:00:00Z,2023-08-06T16:08:00Z,2023-08-06T17:08:00Z,21.67,,,,,,,2023-08-06T17:08:00Z,9.18,,,2023-08-06T17:08:00Z,45.0
174,289,-122.169730,False,39.938940,1999-12-02T00:00:00Z,2023-08-06T15:55:00Z,2023-08-06T16:55:00Z,32.22,,,,,,,2023-08-06T16:55:00Z,10.93,,,2023-08-06T16:55:00Z,27.0
175,327,-121.804880,False,36.990860,1999-12-02T00:00:00Z,2023-08-06T16:27:00Z,2023-08-06T16:27:00Z,15.0,,,,,,,2023-08-06T16:27:00Z,13.01,,,2023-08-06T16:27:00Z,88.0
176,2085,-122.411690,False,39.018830,1999-12-02T00:00:00Z,2023-08-06T15:36:00Z,2023-08-06T16:36:00Z,29.44,,,,,,,2023-08-06T16:36:00Z,9.07,,,2023-08-06T16:36:00Z,28.0
177,3970,-123.612220,False,41.976390,1999-12-02T00:00:00Z,2023-08-06T15:38:00Z,2023-08-06T16:38:00Z,20.0,,,,,,,2023-08-06T16:38:00Z,10.08,,,2023-08-06T16:38:00Z,53.0
178,7570,-118.996581,False,37.737447,1999-12-02T00:00:00Z,2023-08-06T15:53:00Z,2023-08-06T16:53:00Z,18.89,,,,,,,2023-08-06T16:53:00Z,4.93,,,2023-08-06T16:53:00Z,40.0
179,1278,-118.667120,False,34.429720,1999-12-02T00:00:00Z,2023-08-06T15:55:00Z,2023-08-06T16:55:00Z,30.56,,,,,,,2023-08-06T16:55:00Z,4.41,,,2023-08-06T16:55:00Z,19.0
180,3567,-116.622390,False,32.857390,1999-10-13T00:00:00Z,2023-07-31T17:04:00Z,2023-08-06T17:04:00Z,34.44,,,,,,,2023-08-06T17:04:00Z,-10.22,,,2023-08-06T17:04:00Z,5.0
181,5049,-120.672540,False,41.528390,1999-12-02T00:00:00Z,2023-08-06T15:55:00Z,2023-08-06T16:55:00Z,19.44,,,,,,,2023-08-06T16:55:00Z,6.14,,,2023-08-06T16:55:00Z,42.0
182,1605,-117.385110,False,34.182140,1999-12-02T00:00:00Z,2023-08-06T16:10:00Z,2023-08-06T17:10:00Z,32.22,,,,,,,2023-08-06T17:10:00Z,10.93,,,2023-08-06T17:10:00Z,27.0
183,1861,-121.295380,False,37.329270,1999-12-02T00:00:00Z,2023-08-06T16:00:00Z,2023-08-06T17:00:00Z,31.11,,,,,,,2023-08-06T17:00:00Z,9.42,,,2023-08-06T17:00:00Z,26.0
184,1968,-121.11725,False,39.303510,1999-12-02T00:00:00Z,2023-08-06T16:13:00Z,2023-08-06T17:13:00Z,32.22,,,,,,,2023-08-06T17:13:00Z,11.48,,,2023-08-06T17:13:00Z,28.0
185,4320,-120.093720,False,40.058860,1999-12-02T00:00:00Z,2023-08-06T16:11:00Z,2023-08-06T17:11:00Z,24.44,,,,,,,2023-08-06T17:11:00Z,7.1,,,2023-08-06T17:11:00Z,33.0
186,1500,-123.084310,False,39.824970,1999-12-02T00:00:00Z,2023-08-06T15:45:00Z,2023-08-06T16:45:00Z,25.0,,,,,,,2023-08-06T16:45:00Z,10.82,,,2023-08-06T16:45:00Z,41.0
187,2733,-117.412030,False,33.647110,1999-12-02T00:00:00Z,2023-08-06T16:20:00Z,2023-08-06T16:20:00Z,32.22,,,,,,,2023-08-06T16:20:00Z,5.79,,,2023-08-06T16:20:00Z,19.0
188,2880,-117.548889,False, 34.634361,1999-12-02T00:00:00Z,2023-08-06T16:26:00Z,2023-08-06T16:26:00Z,26.67,,,,,,,2023-08-06T16:26:00Z,1.88,,,2023-08-06T16:26:00Z,20.0
189,2803,-120.48975,False,38.284420,1999-12-02T00:00:00Z,2023-08-06T16:13:00Z,2023-08-06T17:13:00Z,28.89,,,,,,,2023-08-06T17:13:00Z,11.03,,,2023-08-06T17:13:00Z,33.0
190,916,-119.475720,False,36.883700,1999-12-02T00:00:00Z,2023-07-31T17:00:00Z,2023-08-06T17:00:00Z,31.67,,,,,,,2023-08-06T17:00:00Z,12.04,,,2023-08-06T17:00:00Z,30.0
191,6900,-116.898890,False,34.266110,1999-10-13T00:00:00Z,2023-08-06T15:34:00Z,2023-08-06T16:34:00Z,25.56,,,,,,,2023-08-06T16:34:00Z,-16.61,,,2023-08-06T16:34:00Z,5.0
192,781,-116.066970,False,32.990310,1999-10-13T00:00:00Z,2023-08-06T16:26:00Z,2023-08-06T16:26:00Z,35.0,,,,,,,2023-08-06T16:26:00Z,10.92,,,2023-08-06T16:26:00Z,23.0
193,794,-118.915590,False,35.891160,1999-12-02T00:00:00Z,2023-07-31T17:00:00Z,2023-08-06T17:00:00Z,32.22,,,,,,,2023-08-06T17:00:00Z,13.02,,,2023-08-06T17:00:00Z,31.0
194,1781,-117.708360,False,33.811140,1999-12-02T00:00:00Z,2023-08-06T15:51:00Z,2023-08-06T16:51:00Z,26.67,,,,,,,2023-08-06T16:51:00Z,14.74,,,2023-08-06T16:51:00Z,48.0
195,4418,-123.343197,False,40.505522,1999-12-02T00:00:00Z,2023-08-06T16:16:00Z,2023-08-06T17:16:00Z,20.56,,,,,,,2023-08-06T17:16:00Z,8.8,,,2023-08-06T17:16:00Z,47.0
196,3159,-117.168300,False,34.592590,1999-12-02T00:00:00Z,2023-08-06T15:50:00Z,2023-08-06T16:50:00Z,30.0,,,,,,,2023-08-06T16:50:00Z,-0.29,,,2023-08-06T16:50:00Z,14.0
197,6158,-120.784370,False,40.781690,1999-12-02T00:00:00Z,2023-08-06T15:47:00Z,2023-08-06T16:47:00Z,20.0,,,,,,,2023-08-06T16:47:00Z,4.81,,,2023-08-06T16:47:00Z,37.0
198,1108,-120.503110,False,37.834180,1999-12-02T00:00:00Z,2023-07-31T17:03:00Z,2023-08-06T17:03:00Z,31.67,,,,,,,2023-08-06T17:03:00Z,11.53,,,2023-08-06T17:03:00Z,29.0
199,1885,-121.551590,False,36.388500,1999-12-02T00:00:00Z,2023-08-06T16:11:00Z,2023-08-06T17:11:00Z,30.56,,,,,,,2023-08-06T17:11:00Z,6.5,,,2023-08-06T17:11:00Z,22.0
200,2024,-122.837060,False,38.735090,1999-12-02T00:00:00Z,2023-08-06T15:56:00Z,2023-08-06T16:56:00Z,30.56,,,,,,,2023-08-06T16:56:00Z,9.49,,,2023-08-06T16:56:00Z,27.0
201,5240,-120.419890,False,39.069710,1999-12-02T00:00:00Z,2023-08-06T16:09:00Z,2023-08-06T17:09:00Z,25.56,,,,,,,2023-08-06T17:09:00Z,5.7,,,2023-08-06T17:09:00Z,28.0
202,3733,-120.855820,False,36.382540,1999-12-02T00:00:00Z,2023-08-06T16:07:00Z,2023-08-06T17:07:00Z,28.89,,,,,,,2023-08-06T17:07:00Z,8.59,,,2023-08-06T17:07:00Z,28.0
203,4807,-122.809990,False,39.208900,1999-12-02T00:00:00Z,2023-08-06T15:36:00Z,2023-08-06T16:36:00Z,26.11,,,,,,,2023-08-06T16:36:00Z,7.18,,,2023-08-06T16:36:00Z,30.0
204,5100,-120.477780,False,40.623330,1999-12-02T00:00:00Z,2023-08-06T15:40:00Z,2023-08-06T16:40:00Z,21.67,,,,,,,2023-08-06T16:40:00Z,4.65,,,2023-08-06T16:40:00Z,33.0
205,5046,-115.909420,False,35.770670,1999-12-02T00:00:00Z,2023-08-06T15:51:00Z,2023-08-06T16:51:00Z,30.56,,,,,,,2023-08-06T16:51:00Z,-15.65,,,2023-08-06T16:51:00Z,4.0
206,6880,-117.473610,False,36.5625,1999-12-02T00:00:00Z,2023-08-06T16:23:00Z,2023-08-06T16:23:00Z,25.0,,,,,,,2023-08-06T16:23:00Z,0.49,,,2023-08-06T16:23:00Z,20.0
207,4545,-118.226780,False,35.294890,1999-12-02T00:00:00Z,2023-08-06T16:14:00Z,2023-08-06T17:14:00Z,25.0,,,,,,,2023-08-06T17:14:00Z,8.46,,,2023-08-06T17:14:00Z,35.0
208,5173,-122.1097,False,41.8019,1999-12-02T00:00:00Z,2023-08-06T16:17:00Z,2023-08-06T17:17:00Z,20.56,,,,,,,2023-08-06T17:17:00Z,7.15,,,2023-08-06T17:17:00Z,42.0
209,4238,-116.592580,False,33.075690,1999-10-13T00:00:00Z,2023-08-06T15:55:00Z,2023-08-06T16:55:00Z,29.44,,,,,,,2023-08-06T16:55:00Z,-8.05,,,2023-08-06T16:55:00Z,8.0
210,4636,-120.472810,False,41.332670,1999-12-02T00:00:00Z,2023-08-06T15:52:00Z,2023-08-06T16:52:00Z,20.56,,,,,,,2023-08-06T16:52:00Z,7.83,,,2023-08-06T16:52:00Z,44.0
